Person,Sentence
Person0,"Good morning everybody.
"
Person0,"We'll share a brief assessment of our 2016 results and provide some thoughts on our outlook for 2017, and then open the call up for questions.
"
Person0,"Before I start, I'd like to take a moment to welcome <UNK> <UNK>, as we recently <UNK> had been appointed Vice President, Chief Financial Officer for HNI.
"
Person0,"<UNK> has been with HNI for 16 years in a variety of financial executive positions, and he possesses significant finance business strategy and transactional experience and expertise.
"
Person0,"<UNK> is succeeding <UNK> <UNK>, who was promoted to President of HNI International, following the retirement of Marco Molinari.
"
Person0,"<UNK> possesses a strong background and knowledge of the Asia Pacific region, and we are excited about what he brings to that role.
"
Person0,"I want to thank Marco for his 13 years of service and contributions.
"
Person0,"He did an outstanding job, and we're excited for him, as he pursues the next stage of his life and requirement.
"
Person0,"I also want to thank <UNK> for his role and great leadership as CFO.
"
Person0,"We are excited that we have such capable, experienced members ready and able to fill in these critical roles, as we pursue development and succession for the corporation.
"
Person0,"Now let me shift back to a look at our full year results.
"
Person0,"2016 was another strong year.
"
Person0,"Our business has performed well.
"
Person0,"We increased earnings, generated significant cash flow ,and increased our strong dividend.
"
Person0,"Non-GAAP gross profit margins have increased by more than 100 basis points for the third year in a row, and have now approved year-over-year for 14 consecutive quarters.
"
Person0,"We continue to make deliberate strategic choices to further strengthen our core foundation.
"
Person0,"This process is an extension of our rapid and continuous improvement philosophy and culture, which includes product simplification, design commitization, operational consolidation, and significant productivity improvements.
"
Person0,"These actions that we have taken will continue to improve future profitability, while providing a stronger platform for growth.
"
Person0,"During the fourth quarter we completed the sale of artcobell, a kindergarten through 12 education furniture company.
"
Person0,"Our divestiture of this business allows us to improve our focus on the core, and will increase profits by nearly $5 million per year.
"
Person0,"We learned a great deal from this experience, and we'll leverage those insights moving forward.
"
Person0,"Let me pause a little bit here and expand on this artcobell divestiture.
"
Person0,"We bought the company five years ago as an extension to our core.
"
Person0,"We periodically make these types of acquisitions to expand our frontiers.
"
Person0,"During my tenure with HNI, we have used the same strategy to build our hearth business into a leader in their industry, in a powerful economic engine for shareholders.
"
Person0,"We've done the same to build a strong and profitable contract furniture presence.
"
Person0,"Some of these probes work, and some do not.
"
Person0,"We had a thesis around artcobell that we failed to realize.
"
Person0,"I called to question the latter part of last year, and we are now moving on.
"
Person0,"It was not an inexpensive probe, but we learned a lot, which we have incorporated into our core businesses.
"
Person0,"In the future, when we see opportunities to invest money to extend our frontiers, we will do so.
"
Person0,"We will go.
"
Person0,"Not all will be successful.
"
Person0,"The connection of risk and reward continues to live.
"
Person0,"There is no reward without risk.
"
Person0,"We have a strong but not flawless track record, of taking calculated risks to drive rewards for shareholders and customers, and we will continue to do so in the future.
"
Person0,"Back to the comments.
"
Person0,"We make strong progress on our long term quarter core growth strategies with our investments in new products and selling capabilities.
"
Person0,"Yesterday we announced the consolidation of a Hearth manufacturing facility into existing operations.
"
Person0,"This difficult decision was another action on our never-ending journey to reduce structural costs.
"
Person0,"Consistent with our long history, we continued to derive core productivity, and pursue structural cost reductions, in good times and in bad times.
"
Person0,"We feel good about our results, and our improvements and earnings and profit margins.
"
Person0,"We enter 2017 a stronger company, positioned to drive increase value for our customers, and long term profitable growth for our shareholders.
"
Person0,"I will now turn the call over to <UNK> <UNK> for some specifics on the fourth quarter.
"
Person0,"<UNK>.
"
Person1,"Thanks <UNK>.
"
Person1,"For the fourth quarter non-GAAP net income per diluted share was $0.82, compared to $0.91 in the fourth quarter of 2015.
"
Person1,"Consolidated net sales decreased 2.6% to $581 million, and were down 4.3% organically.
"
