Person,Sentence
Person0,"I think, <UNK> -- sorry, <UNK>, this is <UNK> -- <UNK> <UNK>, here, it's more to do with timing of when these projects fall.
"
Person0,"So you're right.
"
Person0,"If you take the $15 million out, move it out, you're at $55 million and then you allow for normal maintenance CapEx, and then the difference is really, yes, whatever we do spend at Pharma 4 during the year and then just the projects across all our sites.
"
Person1,"Yeah.
"
Person1,"No, <UNK>, we're not changing at all our commercial strategy to focus on late stage and already approved commercial products.
"
Person1,"That's really the base, the mainstream of our innovator strategy to grow that product category.
"
Person1,"But you're correct in characterizing Cambrex high point as what we hope will be a good pipeline by working on earlier stage projects that will then hopefully progress through to the point where we can do a tech transfer to our larger scale plant and scale them up.
"
Person1,"Definitely in addition to.
"
Person2,"Yeah.
"
Person2,"Right now I think our modus operandi there is to have a regular dialogue with the board about overall capital structure and how we want to spend that capital and we'll continue to have that dialogue.
"
Person2,"To date they prefer to keep as much dry powder available to go after M&A deals and we see it, obviously, we haven't done any big deals so we'll continue to revisit that with the board and, obviously, report publicly if our plans change.
"
Person1,"Well, the way we look at it, obviously, we'll produce as much product as our customer needs.
"
Person1,"We were able to grow our business non or x at large product double digit so we've put in place capacity that I think allows us to do that, <UNK>.
"
Person1,"But as we said based on the strength of the market, we're going to need to invest more organically going forward.
"
Person2,"<UNK>, this is <UNK>.
"
Person2,"Maybe just another angle on that.
"
Person2,"It's a big product and so when you refer to crowding out, I think you made comments over the past couple of years of not being able to as aggressively pursue some opportunities or actually win some opportunities that we felt would either our-- or ours to lose.
"
Person2,"I think that through 2016, there was still an element of that with respect to our commercial opportunities and as we've commented in recent quarters we're trying to invest to get ahead of that curve while acknowledging the life cycle of the products that are already in our plants and kind of make sure we intelligently put capital in that reflects that.
"
Person2,"So I think the short answer to your question is yes there probably was a little bit of crowding out but we think it was starting to subside as we start to get ahead of the capacity curve here a little bit or plan to soon.
"
Person1,"Yeah, It's a variety of factors, <UNK>.
"
Person1,"The quarter definitely ended up a bit better than we thought with respect to costs.
"
Person1,"Manufacturing variances, FX, everything contributable to sales up a little bit production capacity was-- actual production was up a little bit-- and so there was no one factor and we were a bit pleasantly surprised by the outcome of the margins also.
"
Person0,"I think just I'd add 44% is exceptionally high.
"
Person0,"So we -- the year 42% is probably more representative of what we would expect going forward.
"
Person1,"Thank you
"
Person1,"Good morning <UNK>.
"
Person1,"Yeah.
"
Person1,"It's right now we're looking at that as mid-single digit billions in the nature of those revenues would be it's virtually all profit.
"
Person1,"Just by virtue of it falling into other revenue, meaning it's not a normal (inaudible) -- that we're manufacturing with costs of goods sold against it.
"
Person1,"It's some other kind of arrangement profit share take or pay or what not.
"
Person1,"So we have a couple of arrangements this year that we think will fall into that category and traditionally there's been a negligible ifference between the two but we thought it made sense to not ignore that, obviously,-- potentially important revenue to us.
"
Person1,"So that's kind of the story line there.
"
Person1,"We would expect to see some revenues there going forward and I won't-- obviously, we're not in a position to talk about what it's going to be in 2018 and beyond but we would expect to see some revenues there.
"
Person1,"Potentially, yes, and potentially yes to the second question also.
"
Person1,"No.
"
Person1,"<UNK>, I was specifically referring to the opiates market.
"
Person1,"And it was really more of a general macro comment about, there's a lot of attention in the United States today on the opiates market.
"
Person1,"And so I used the word really constrained in a macro sense.
"
Person1,"We'll continue to try to enter that market with the two products that we've introduced and we're sampling and we're looking at other products for that market as well.
"
Person1,"Well, historically is a big word, so let me narrow that down a bit.
"
Person1,"In the early 2000s there was dramatic price declines in the high single digits, some years in double digits.
"
Person1,"In recent years we've seen 1% to 3% price reduction there is so yes we think it's in line with recent history and will continue to be in line or at least that's our current expectations based on our discussions for pricing in 2017.
"
Person1,"So, this year as <UNK> said we are looking at 2% to 3% and its the usual mix of tiered pricing arrangement-- contractual step downs and negotiated prices
"
Person1,"Yes.
"
Person2,"I think -- this is <UNK>, David.
"
Person2,"That's a good question.
"
Person2,"What we've seen over the years and I think some other API producers that we compete with have seen and talked about this a bit, occasionally we have an opportunity to make an API and perhaps it's there's not a high volume demand for it in return for manufacturing the product that at some scale you get the opportunity or you can take the opportunity to participate in the downstream profits on the product when it's commercialized.
"
Person2,"And so like some of our competitors and just naturally opportunistically will take a look at those opportunities when they arise and we have one of them on board now and we'll consider them in the future adding additional arrangements like that if they arise and make sense.
"
Person1,"Yeah.
"
