Person,Sentence
Person0,"Thank you, Ben.
"
Person0,"Good afternoon, and thank you for joining Clearwater Paper's first-quarter 2015 earnings conference call.
"
Person0,"Joining me on the call today are <UNK> <UNK>, President and Chief Executive Officer; and <UNK> <UNK>, Chief Financial Officer.
"
Person0,"Financial results for the first quarter were released shortly after today's market closed.
"
Person0,"You will find a presentation of supplemental information, including an updated outlook slide, providing the Company's current expectations and estimates as to certain costs, pricing, shipment, production, and other factors for the second quarter of 2015 posted on the investor relations page of our website at ClearwaterPaper.com.
"
Person0,"Additionally, we will be providing certain non-GAAP information in this afternoon's discussion.
"
Person0,"A reconciliation of the non-GAAP information to comparable GAAP information is included in the press release or in the supplemental material provided on our website.
"
Person0,"I would like to remind you that this presentation contains forward-looking statements within the meaning of the Private Securities Litigation Reform Act of 1995 as amended.
"
Person0,"These forward-looking statements are based on current expectations, estimates, assumptions, and projections that are subject to change, and actual results may differ materially from the forward-looking statements.
"
Person0,"Factors that could cause actual results to differ materially include those risks and uncertainties described from time to time in our filings with the Securities and Exchange Commission, including our Form 10-K for the year ended December 31, 2014.
"
Person0,"Any forward-looking statements are made only as of this date, and the Company assumes no obligation to update any forward-looking statements.
"
Person0,"<UNK> <UNK> will begin today's call with a review of the financial results for the first quarter.
"
Person0,"And <UNK> <UNK> will provide an overview of the business environment and our outlook for the second quarter of 2015.
"
Person0,"And then we will open up the call for the question-and-answer session.
"
Person0,"Now I will turn the call over to <UNK>.
"
Person1,"Thank you, <UNK>.
"
Person1,"Before I get to our first-quarter 2015 results, I would like to preface my comments that stating that, throughout the rest of my remarks, I will be distinguishing between GAAP and non-GAAP or adjusted results.
"
Person1,"The adjusted results exclude certain charges and benefits that we believe are not indicative of our core operating performance.
"
Person1,"The reconciliation from GAAP to adjusted results is provided in the supplemental slides posted on our website.
"
Person1,"For the first quarter of 2015, those items netted to a $1.7 million cost and include $1.7 million in costs associated with our new Lewiston labor agreement; $600,000 of costs associated with the closed Long Island New, York, facility; offset by $5,000 benefit related to the mark-to-market adjustment to our outstanding directors' common stock units.
"
Person1,"So with that, let's get to our results.
"
Person1,"Our first-quarter net sales came in at $434 million.
"
Person1,"That is down 8.1% versus the fourth quarter.
"
Person1,"That is on the high end of the outlook, down 8% to 10% that we provided in our Q4 2014 earnings call.
"
Person1,"The decrease was mainly due to the sale of the specialty mills in Q4 of 2014.
"
Person1,"That was partially offset by a 10% increase in paper board net sales versus Q4 due to better-than-expected sell-through of consignment inventory and improved conditions at the West Coast shipping ports.
"
Person1,"Versus Q1 2014, net sales were down 10.5%, due primarily to the sale of the specialty mills.
"
Person1,"First-quarter adjusted gross profit of $46 million, or a 10.7% margin, was down 250 basis points from the fourth quarter, resulting from $15 million of increased maintenance, primarily due to the major maintenance shutdown at the Lewiston, Idaho, pulp and paper board mill and a seasonal increase in payroll-related taxes as well as increased profit-dependent accruals.
"
Person1,"Partially offsetting those cost increases was a $5 million reduction in transportation costs as supply chain optimization actions taken in the back half of 2014 lead to improved inventory logistics.
"
Person1,"Adjusted SG&A expense was $30 million, or 6.8% of first-quarter net sales, which is down approximately $2 million from Q4 2014, mostly due to the reduction of headcount and administrative costs related to the sale of our specialty mills.
"
Person1,"Adjusted corporate expense was $14 million of SG&A spend in the first quarter.
"
Person1,"That is up slightly versus Q4.
"
Person1,"Adjusted operating income of $17 million, or a 3.9% margin, came in at the midpoint of our outlook of 3% to 5%.
"
Person1,"Adjusted EBITDA margin was $38 million, or 8.7% of net sales, and in line with the updated EBITDA outlook of $37 million to $40 million that we provided on March 17.
"
Person1,"This compares to $55 million, or 11.5% in Q4, which did not include any major maintenance costs.
"
Person1,"First-quarter 2014 adjusted EBITDA margin was 11.3%.
"
Person1,"Net interest expense of $7.8 million was consistent with Q4.
"
Person1,"Turning to taxes, on an adjusted basis, our Q1 effective tax rate was 24.3% versus 34.2% in the fourth quarter.
"
Person1,"The lower rate in Q1 resulted from the release of reserves for uncertain tax positions of approximately $1 million related to statute of limitation expirations on certain federal tax credits.
"
Person1,"We still expect the full-year 2015 tax rate to be 36%, plus or minus 2 points.
"
Person1,"First-quarter 2015 GAAP net earnings were $5.8 million, or $.
"
Person1,"30 per diluted share; and on an adjusted basis, $6.9 million, or $0.36 per diluted share.
"
Person1,"That is compared to adjusted net earnings of $15 million, or $.
"
Person1,"70 per diluted share, in the fourth quarter, and $14 million, or $0.66 in the first quarter of 2014.
"
Person1,"Non-cash expenses in the first quarter of 2015 included $21 million of depreciation and amortization; $1 million of total equity-based compensation; and $3 million of net non-cash pension and retiree medical expense.
"
Person1,"Employee headcount at the end of the first quarter was approximately 3,300.
"
Person1,"Now I will discuss the segment results.
"
Person1,"Consumer products net sales were $235 million for the first quarter of 2015.
"
Person1,"That is down 19% compared to the fourth quarter, due to the sale of the specialty mills.
"
Person1,"This reflects the 29% reduction in total tissue tons shipped, of which not retail was down 64%.
"
Person1,"Total tissue pricing improved 14% to $2,546 per ton, reflecting increased the mix of retail tissue to 77% in Q1 compared to 56% in Q4.
"
Person1,"Excluding the impact of the specialty mills from Q4, volumes and pricing were relatively flat and in line with our outlook of flat to up 1%.
"
Person1,"Retail case volume was down due to merger distractions at a top-five customer.
"
Person1,"However, sales of (inaudible) tons made up the difference.
"
Person1,"Price mix was flat versus Q4.
"
Person1,"Consumer products adjusted operating income for the first quarter of 2015 was $14 million, or 5.8% of net sales, versus $13 million, or 4.6% in the fourth quarter, which included the specialty mills.
"
Person1,"The improvement was primarily due to a $5 million reduction in transportation costs, which reflected a 16% decrease in the distance products traveled from the manufacturing site to the customer.
"
Person1,"Those improvements resulted from the supply chain optimization actions taken in the back half of 2014 to reduce the complexity and inventory logistics.
"
Person1,"Compared to Q1 2014, which included the specialty mills, adjusted operating margin percentage has nearly doubled from 3% to 5.8%.
"
Person1,"CPD adjusted EBITDA of $27 million was down from $29 million in Q4.
"
Person1,"The adjusted EBITDA margin improved 144 basis points from 9.9% in Q4 to 11.3% in Q1, and that is on a 19% lower net sales due to the sale of the lower-margin specialty mills and improvements in transportation costs.
"
Person1,"Compared to Q1 2014, adjusted EBITDA increased by $3 million, and the margin percentage improved 290 basis points from 8.4% to 11.3%.
"
Person1,"Now turning to pulp and paperboard division, net sales of $199 million for the first quarter of 2015 were up 10% versus the fourth quarter, due primarily to 8.6% higher shipment volumes.
"
Person1,"Paperboard shipment volumes of 192,000 tons came in above our updated outlook of 1% to 5% as a result of better-than-expected sell-through of consignment inventory and improved conditions at the West Coast shipping ports.
"
Person1,"Average pricing of $1,031 per ton was up 1.4%, which was slightly better than our outlook of flat to up 1%, due to a higher mix of extruded products.
"
Person1,"Pulp and paperboard adjusted operating income for the first quarter of 2015 was $17 million, or 8.6% of net sales as compared to $31 million, or 17.3% of net sales, in the fourth quarter.
"
Person1,"The margin decrease versus Q4 was mainly due to a $15 million increase in maintenance costs, which came in at the high end of our outlook range of up $13 million to $15 million.
"
Person1,"Pulp and paperboard's Q1 adjusted EBITDA margin was 12.3%.
"
Person1,"Now turning to the balance sheet, capital expenditures were $21 million in the first quarter of 2015, of which $6 million was spent on strategic projects.
"
Person1,"Our expected total CapEx for the year is approximately $155 million, of which $85 million is for strategic projects and $70 million is for maintenance.
"
Person1,"Long-term debt outstanding at March 31, 2015 remained unchanged at $575 million.
"
Person1,"Turning to the stock buyback program, through April 22, we have repurchased approximately 600,000 shares for $37 million under our 100 million dollar share repurchase authorization at an average price of $61.97 per share.
"
Person1,"And through 2015, we remain committed to returning at least 50% of discretionary free cash flow to shareholders via share repurchases.
"
Person1,"As a reminder, we define discretionary free cash flow as cash flow from operating activities minus maintenance CapEx.
"
Person1,"With regard to our liquidity, we ended the first quarter with $41 million of unrestricted cash and short-term investments.
"
Person1,"During the first quarter, we generated $28 million of cash from operating activities, or 6.5% of net sales, which is down from $37 million in Q4, due to lower earnings as a result of major maintenance in the quarter.
"
Person1,"Regarding master limited partnerships, the IRS has lifted the moratorium on private-letter rulings and has stated that they will be issuing guidance on applicability to other industries such as pulp and paper.
"
Person1,"We are awaiting that guidance to determine any further action.
"
Person1,"I will now turn the call over to <UNK> <UNK>, who will discuss the Company's outlook.
"
Person2,"Thanks, <UNK>.
"
Person2,"Hi, everyone.
"
Person2,"Thanks for joining us today.
"
