Person,Sentence
Person0,"Thank you, <UNK>.
"
Person0,"Good morning.
"
Person0,"We appreciate you joining us for this quarterly update.
"
Person0,"I have with me Bill <UNK>, our President and Chief Operating Officer; Mike <UNK>, our Chief Financial Officer; Chris <UNK>, our Executive Vice President and Chief Commercialization Officer; and Debbie <UNK>, one of our other executive vice presidents who has wide responsibilities.
"
Person0,"First, please refer to our December 13, 2017, press release for our 2018 financial guidance.
"
Person0,"Given the investigation by audit committee, we cannot release the specifics of our financials yet.
"
Person0,"However, we can give you sufficient information to assist you in understanding how excellent our first quarter was.
"
Person0,"For the first quarter, we exceeded top end of our revenue guidance nicely.
"
Person0,"Recall that our top end revenue guidance was $92 million.
"
Person0,"Also, our distributed and OEM revenue was less than 5% of our total revenue.
"
Person0,"That's the way it's been for a number of quarters now.
"
Person0,"Our cash flow for the quarter was strong, and we're tracking to or exceeding our annual goals on gross margin of 89% to 90%, operating income of 15% to 17% as well as fully diluted GAAP EPS of 30% (sic) [$0.30] to 35% (sic) [$0.35] and adjusted EPS of 45% (sic) [$0.45] to 50% (sic) [$0.50].
"
Person1,"Cents.
"
Person0,"Cents, excuse me.
"
Person0,"Refer to the December 13 press release for more details on those particular items, if necessary.
"
Person0,"We're also increasing our 2018 revenue guidance and providing guidance on our second quarter.
"
Person0,"We had previously communicated revenue guidance in that press release for 2018 of $383 million to $387 million.
"
Person0,"We're increasing our revenue guidance range to $389 million to $394 million because of our performance in the first quarter and of course, anticipated performance throughout the year.
"
Person0,"Relative to the second quarter, net revenue is now expected to be $96 million to $98 million.
"
Person0,"We had, what I consider to be, an excellent quarter.
"
Person0,"Operationally, we continue to improve our manufacturing processes, which now include the use of lasers for cutting and perforating, and that could further enhance our gross profit margins.
"
Person0,"Additionally, all of our functional areas performed very well.
"
Person0,"The efficiency and effectiveness resulting from the implementation of a new Sales Management System is proving to be an extremely effective asset, and will continue to make a substantial difference in our ability to accomplish our sales planning and execution in quarters and years ahead.
"
Person0,"We now have over 400 dedicated sales representatives, and that group is growing rapidly.
"
Person0,"Now I'll turn the meeting over to Bill, and I'll have some further comments later.
"
Person2,"Thanks, Pete.
"
Person2,"Good morning, everyone.
"
Person2,"Our first quarter 2018 was operationally one of the best first quarters in the past several years.
"
Person2,"As most people will recall, the first calendar quarter tends to be the softest quarter of each year for many reasons.
"
Person2,"This year, we overcame the normal insurance deductible resets, a challenging winter that just seemed to never to stop, as well as the external noise from our current situation.
"
Person2,"With all these factors in play, our teams stayed focused and performed extremely well.
"
Person2,"For that continued performance and focus, I thank each and every member of the MiMedx team.
"
Person2,"MiMedx is keenly focused on serving clinicians and the patients they treat.
"
Person2,"We also continue to be very focused on expanding our sales footprint, and further penetrating each of the markets we serve.
"
Person2,"We are managing our territories with a vision 4 to 6 quarters out, and this continues to help our predictability and our ability to forecast with good accuracy.
"
Person2,"In our February call, I mentioned that we had reached 400 field sales personnel earlier this year, which was up from 350 in September of last year.
"
Person2,"Today, when including recently accepted offers, we are at about 425, with plans to get to 450 field sales personnel by the third quarter.
"
Person2,"This puts us slightly ahead of our previously discussed pace.
"
Person2,"Our detailed planning, territory management, discipline, education, execution and accountability, particularly through the use of our Sales Management System, or SMS, continues to drive predictable and sustainable results.
"
Person2,"The other areas of our operations are also performing quite well.
"
Person2,"We are expanding our research and development organization and continue to add personnel who have experience with biologics and other more complex regulatory past.
"
Person2,"We are looking at our 5-year-plus strategic plan to evaluate how we can expand and improve our product pipeline and R&D projects.
"
Person2,"It is a bit early to discuss the details of this initiative, but at the appropriate time, we will discuss our pipeline planning.
"
Person2,"It is definitely an exciting time that we're going through.
"
