Person,Sentence
Person0,"Thank you, operator.
"
Person0,"Good afternoon, and welcome to Amphastar Pharmaceuticals Second Quarter Earnings Call.
"
Person0,"My name is <UNK> <UNK>, President of Amphastar.
"
Person0,"I'm joined today with my colleague, <UNK> <UNK>, CFO of Amphastar.
"
Person0,"We appreciate you joining us on the call today and look forward to speaking with you and answering any questions you may have.
"
Person0,"I will now turn the call over to our CFO, <UNK> <UNK>, to discuss the second quarter financials.
"
Person1,"Thank you, <UNK>.
"
Person1,"Sales for the second quarter increased 26% to $68 million from $53.9 million in the previous year's period.
"
Person1,"Sales of enoxaparin declined $17.3 million from $19.5 million due to lower average selling prices.
"
Person1,"Unit sales of enoxaparin continued to hold up, as we maintained market share during the second quarter.
"
Person1,"Other finished pharmaceutical product sales increased 52% to $46.2 million.
"
Person1,"This increase was primarily due to increased sales of Lidocaine, naloxone, epinephrine and phytonadione.
"
Person1,"Naloxone sales increased to $15.6 million from $10.7 million on strong unit volume but lower average pricing, as the company increased discounting and rebates.
"
Person1,"Our insulin API business generated sales of $4.3 million, as MannKind purchased a portion of their unfulfilled 2015 commitment.
"
Person1,"Cost of revenues declined in dollar terms to $36.3 million.
"
Person1,"More importantly, we saw gross margin improvement to 47% of revenues from 25% of revenues in the previous year's period.
"
Person1,"Improved pricing was the main driver for the increase in gross margin, but we have also lowered our cost of goods on enoxaparin, which partially offset the pricing declines there.
"
Person1,"Also an increase in production levels at our French facility and at our IMS facility increased our overhead absorption.
"
Person1,"Selling, distribution and marketing expenses decreased slightly to $1.3 million from $1.5 million in the previous year's period.
"
Person1,"General and administrative spending decreased to $9.5 million from $11.3 million, primarily due to lower compensation expenses.
"
Person1,"Research and development expenditures were down slightly to $10.5 million from $10.7 million in the previous year, as the PDUFA fee for the intranasal naloxone offset lower clinical trial spending.
"
Person1,"We expect an increase in clinical trial spending in the third and fourth quarter of this year.
"
Person1,"The company reported another profitable quarter with net income of $6.9 million or $0.15 per share compared to last year's second quarter net loss of $6.6 million or $0.15 per share.
"
Person1,"The company reported an adjusted net income of $10.3 million or $0.23 per share compared to an adjusted net loss of $3.9 million or $0.09 per share in the second quarter of last year.
"
Person1,"Adjusted earnings exclude amortization, noncash equity compensation and impairments.
"
Person1,"On June 30, 2016, the company had approximately $66.7 million of cash, cash equivalents and restricted cash.
"
Person1,"In the second quarter, cash flow from operations was approximately $9.3 million and was positive for the ninth quarter in a row.
"
Person1,"Subsequent to the quarter end, we used $7.7 million of the cash on hand to purchase IMS U.K. from UCB, which <UNK> will discuss further in detail.
"
