Person,Sentence
Person0,"Thank you, <UNK>, and welcome to everyone on this call.
"
Person0,"We appreciate your continued interest in LGI Homes.
"
Person0,"During today's call, I will summarize the highlights from the first quarter of 2016.
"
Person0,"Then <UNK> will follow up to discuss our financial results in more detail.
"
Person0,"After he is done, we will conclude with comments and what we are seeing for the second quarter and our expectations for the remainder of 2016 before we open the call for questions.
"
Person0,"To begin today, we are pleased to announce that LGI Homes was recently named as the 15th largest builder in the United States according to Builder Magazine, based on our 3,404 home closings in 2015.
"
Person0,"This considerable jump of six spots on the Builder 100 ranking would not have been possible without the commitment and dedication of our loyal LGI employees.
"
Person0,"I'd like to take a moment to extend a special thank you to everyone at LGI.
"
Person0,"Because of you, we have been able to realize strong growth throughout the years and have great momentum to build on as we continue to deliver results and move up the Builder 100 list.
"
Person0,"Looking at the first quarter of 2016, the year is off to a solid start.
"
Person0,"We closed 844 homes, generating just over $162 million in home sales revenues, which represents a 26% increase in homes closed and a 35% increase in revenues over the first quarter of 2015.
"
Person0,"As we enter the new year, we continue to demonstrate our ability to expand our business to new markets.
"
Person0,"We ended the first quarter with 56 active communities, which is an increase of 12 over the 44 active communities that we had at the end of the first quarter last year.
"
Person0,"These 12 communities were spread throughout the country with three in Dallas, two in Charlotte, and one each in San Antonio, Fort Meyers, Tampa, Atlanta, Phoenix, Denver, and our newest market, Jacksonville.
"
Person0,"Breaking it down by market, let's first take a look at highlights in our Texas operations.
"
Person0,"The fundamentals of this division have remained solid, generating 410 closings and representing approximately 49% of our total closings during the quarter.
"
Person0,"This represents a 7.3% increase in closings in Texas over the first quarter of last year.
"
Person0,"In addition, the absorption rate in Texas averaged 5.6 closings per community per month which is [very much] in line with our past experience and expectations.
"
Person0,"We continue to geographically diversify our operation.
"
Person0,"Our concentration outside of Texas increased during the first quarter and was 51% of our closings compared to 43% of our closings in the first quarter of last year.
"
Person0,"This was the first quarter in our history in which the majority of our closings came from outside the State of Texas.
"
Person0,"The Southwest division represented 20% of our home closings.
"
Person0,"The Southeast division represented 19%.
"
Person0,"And the Florida division represented 12%.
"
Person0,"As we have discussed on previous calls, we anticipate our percentage of closings outside of Texas will continue to increase.
"
Person0,"Absorption remains strong in the first quarter, averaging 5.1 closings per community per month, consistent with 5.3 closings per month for the first quarter of last year.
"
Person0,"Our top three markets for the quarter, including Charlotte leading the way, was 6.8 closings per community per month, and Houston and DFW remaining solid at 5.8 closings per community per month.
"
Person0,"Homeownership demand is alive and well in our markets across the country.
"
Person0,"We continue to market directly to renters living within close proximity to our communities.
"
Person0,"Our advertising produced over 66,000 inquiries in the first quarter strengthening our belief that there remains a strong demand in the first-time home buyer segment.
"
Person0,"In addition, our markets continue to have strong housing demand drivers, including national leading population and employment growth trends, general housing affordability, and desirable lifestyle characteristics.
"
Person0,"With that, I'd like to turn the call over to <UNK> <UNK>, our Chief Financial Officer, for a more in-depth review of our financial results.
"
Person1,"Thanks, <UNK>.
"
Person1,"As previously mentioned, home sales revenues for the quarter were $162.5 million based on 844 homes closed, which represents a 35% increase over the first quarter of 2015.
"
Person1,"Our average sales price was $192,491 for the first quarter, a 7% year-over-year increase and approximately 4% increase over the average sales price for the fourth quarter of 2015.
"
Person1,"This is largely attributable to changes in product mix, price points in new markets, and a favorable pricing environment.
"
Person1,"For example, our comparable entry level product in Denver had an average sales price of over $300,000.
"
Person1,"Our adjusted gross margin was 26.7% this quarter compared to 27.8% for the first quarter of 2015, a 110-basis point decline.
"
Person1,"The decrease in adjusted gross margin is primarily due to a shift in geographic mix as Houston declined from 29% of our overall closings in the first quarter of last year to 17% in the first quarter of this year as a result of closing out of two high-volume communities in the market.
"
Person1,"Houston historically has been one of our highest gross margin markets, and the closeout of these communities directly impacted the overall margins.
"
Person1,"In addition, we experienced higher indirect overhead charges in the first quarter of 2016, primarily due to timing and costs related to our expansion.
"
Person1,"Adjusted gross margin excludes approximately $1.8 million of capitalized interest, charged cost of sales during the quarter, representing 110 basis points.
"
Person1,"Combined selling, general, and administrative expenses for the first quarter were 14.8% of home sales revenue compared to 16.4% in the prior year.
"
Person1,"We typically expect the first quarter to have the highest SG&A ratio as it generally results in the lowest closings on a per-community basis during the year.
"
Person1,"As a percentage of home sales revenues, we believe that SG&A will vary quarter to quarter based on home sales revenue and remain within our previous guidance of 13% to 14% for the full year.
"
Person1,"Selling expenses for the quarter were $14.1 million or 8.7% of home sales revenue compared to $11.6 million or 9.6% of home sales revenues for the first quarter of 2015, which is a 90 basis point improvement.
"
Person1,"Selling expenses as a percentage of home sales revenue improved primarily as a result of operating leverage realized related to advertising costs.
"
