Person,Sentence
Person2,"I think what you are referring to is scenarios that we build on on the web which are within our original guidance ranges.
"
Person2,"I think if you go back to the script last quarter is exactly what we said 48% to 49% and 15% to 16%.
"
Person1,"Let me ask <UNK> to answer that question for you, <UNK>, as he just came back from Russia just last month.
"
Person1,"I would remind all of us that this is a business that had declined from $34 million to $26 million last year and our plan for this business this year is $26 million so flat to last year but with more revenue in the back half versus the front half as we knew the distributor was going to be working down some inventory that had increased as a result of the slowing market.
"
Person1,"So we think we have a pretty good idea of what is taking place there, we have a good team of people on the ground in Russia and we have had very, very good and open discussions with our primary distributors.
"
Person1,"I would add as well on top of that, <UNK>, that this is a market, unlike whole blood, we had only entered the whole blood market in fiscal 2012.
"
Person1,"We invented double red cell separation technology.
"
Person1,"This is something we continue to invest in.
"
Person1,"The automation part of our business is an area where we continue to invest.
"
Person1,"You have seen now what we have done with plasma automation.
"
Person1,"We have certainly indicated we are making some very significant investments in the remainder of our automation platform.
"
Person1,"We will continue to do that going forward but this is a part of our business that we have greater confidence in as we come to the markets.
"
Person1,"There is going to be an impact both in terms of pricing and in terms of share.
"
Person1,"We recognize that so we will make those decisions.
"
Person1,"But we remain confident.
"
Person1,"The biggest player in that space is the American Red Cross.
"
Person1,"We feel good about the discussions that we are having with them today.
"
Person1,"Two things I would add to that, <UNK>, is it doesn't take a lot to move the needle in selling HaemoBank.
"
Person1,"This is an expensive device with software that our customers have to buy but significantly reduces cost well beyond that expense and our pipeline in that respect is growing.
"
Person1,"There is a significant amount of interest in this new product.
"
Person2,"Yes, correct.
"
Person2,"So the installed base is around 4800 for TEG and that is primarily obviously it is 5000
"
Person1,"-- and that is a worldwide number.
"
Person2,"Worldwide number, yes.
"
Person1,"About 2000 in the US.
"
Person1,"I think you asked a US number.
"
Person2,"But our strategy is not one of necessarily replacing 5000s in every case.
"
Person2,"It is a strategy that is driven by the relatively low penetration of the product against its market opportunity and the opportunities for growth in places that haven't yet even tried TEG.
"
Person1,"Where we expect to see that change out, <UNK>, of a TEG 5000 to a TEG Success is where the clinicians need flexibility in the location of the testing.
"
Person1,"In other words, an operating theater, a clinical area where rapid results and turnarounds are critical.
"
Person1,"The TEG Success allows that testing to move from the laboratory environment to that clinical environment.
"
Person1,"But where that doesn't need to happen, we don't expect those customers to change those out, we expect them to continue to move forward as they are with the TEG 5000 at least for the time being.
"
Person1,"Well, the majority of our businesses is in the US and China and if you recall last year, that business grew 27%.
"
Person1,"For us to achieve the targets we have outlined this year we have to have a growth rate of approximately 30%, a little over 30%.
"
Person1,"So not a huge jump that needs to take place.
"
Person1,"In fact with this impending launch, we are encouraged with growth rates at 23% in the quarter.
"
Person1,"So when you think about you've got two very, very well established markets growing rapidly, US and China, with a number of new geographies coming on that are beginning to accelerate interest in the technology, we are pretty excited about with this represents.
"
Person1,"Jumping from 27 to 30 isn't a big jump so we feel very, very optimistic about the outlooks for this product.
"
Person1,"Let me just jump in on that one and then ask <UNK> for any additional color he might add.
"
