Person,Sentence
Person0,"So let me take that and talk about them both.
"
Person0,"I think that we've said, in terms of the capital spend at PSX, we've always been on the glide slope towards $3 billion.
"
Person0,"There's no question our capital the last two years has been very high as we've tried to advance the midstream business and get PSXP to scale quickly.
"
Person0,"That was a decision we took really kind end of 2012, coming into 2013.
"
Person0,"When we think about share repurchase, we think about intrinsic value and as long as the shares are trading below intrinsic value, we're going to be in the market buying.
"
Person0,"We're in the market every day buying.
"
Person0,"Some days we buy more than others.
"
Person0,"That's true.
"
Person0,"And I'd say consistent with our guidance that we've been giving in 2016, we're going to be between $1 billion and $2 billion of share repurchases this year.
"
Person0,"We haven't given outlook on that.
"
Person0,"But I would say we'll probably be within that same range in terms of share repurchase for 2017.
"
Person0,"Absolutely.
"
Person1,"Yes, <UNK>, this is <UNK>.
"
Person1,"So bear in mind that the almost $350 million of undistributed equity earnings, so that's reflected in the earnings number, but the distributions aren't coming back.
"
Person1,"The bulk of that is in CPChem.
"
Person1,"But you also see it at WRB JV, XL power lubes and then the several other smaller JVs.
"
Person1,"Some of those, it's reflective of the investment that's taking place inside of those JVs that's consuming that cash.
"
Person1,"Some of it, a portion is just a timing effect, the distributions aren't necessarily ratable.
"
Person1,"So when you think about the $560 million of cash flow excluding working capital, if you were to add back the undisputed equity earnings to put it on a sort of consistent basis, that's just over $900 million of operating cash flow, which then lines up with what you'd expect from the earnings generated, given the environment.
"
Person0,"We've always consistently said we'd never build a speculative frac.
"
Person0,"I think our view is that NGLs will continue to grow but they're going to grow slower than what we thought two years ago.
"
Person0,"And so I think that the decision to push the FID on frac two simply reflects that, <UNK>.
"
Person0,"I think that's always something we look at every day in terms of the inorganic growth.
"
Person0,"The other thing I would say is we think we still have a pretty good backlog of organic projects we can invest in around our own infrastructure, whether it's more terminals, butane blending, ethanol blending, more pipes.
"
Person0,"I think that just around the portfolio we still have a really good backlog of investable opportunities for the MLP.
"
Person0,"There's no question, when you think about the long-haul, third-party where their crude pipes or NGL pipes are fracs, I think those opportunities are probably diminished versus what we thought two years ago.
"
Person2,"And, <UNK>, just to comment, we purchased additional small interest in Explorer pipeline as one of the opportunities we look at inorganic.
"
Person2,"But that's a pipeline we've been -- it's in PSXP today, but predecessor to PSXP, <UNK>lips, we've been investors in that pipe for a long time, so it fits strategically.
"
Person2,"But I think those are kinds of inorganic bolt-ons that we look at that say they can add value and they fit strategically with our overall footprint that PSX and PSXP.
"
Person0,"Hi, <UNK>.
"
Person2,"Yes, <UNK>, it's <UNK>.
"
Person2,"So if you look back in history and you think about our spend, we anticipate about $2 billion a year of funding or purchases, if you will, at PSXP.
"
Person2,"To the extent that those are PSX, it's a project, just what we do.
"
Person2,"I think that's kind of to meet our target on distribution growth and our planned $1.1 billion of PSXP, you're kind of roughly in that $2 billion a year range of purchases.
"
Person2,"So that will be a source that equity and debt financing that will finance that.
"
Person2,"Yes.
"
Person2,"I mean, the majority of -- we have a large backlog of organic that we're developing that would fit logically in the MLP.
"
Person2,"So that's been the strong connection so far with smaller bolt-on outside inorganic.
"
Person2,"But, yes, so the majority of that I think you can think about as PSX and -- but we're always looking at opportunities to add to the value through outside opportunities as well.
"
Person0,"<UNK> --
"
Person0,"Run rate EBITDA of $400 million at PSXP today.
"
Person0,"We feel really good by end of 2018 being a run rate EBITDA of $1.1 billion.
"
Person0,"We see a clear path to get there.
"
Person0,"Don't see an issue at all in getting there.
"
Person2,"So basically our major maintenance turnaround's still on schedule we planned.
"
Person2,"These are relatively small unit turnarounds that just were able to defer.
"
Person2,"They just move around sometimes on planning basis.
"
Person2,"But the fundamental way that we go about the major turnaround planning is unchanged.
"
Person2,"So I think our guidance where we typically get to on turnaround expense is pretty consistent year on year.
"
Person2,"Flexes a little depending on which refinery, but we really haven't changed our philosophy on turnaround expenditures and timing of those.
"
Person0,"Hi, <UNK>.
"
Person0,"Well, it's several projects in midstream beyond frac two that we're looking at.
"
Person0,"I also mentioned the project financing of DAPL Epcot.
"
Person0,"And so that's going to be a very classic type project finance and so our share of that would be somewhere around $600 million-ish, I would say.
"
Person0,"Probably most of it would be in 2016, maybe a little bit spilled over in 2017.
"
Person0,"But you just kind of sum all that up and that's really how you get to a $3.3 billion level.
"
Person0,"And frankly, we're still working the numbers and I suspect it's going to come in below $3.3 billion when we give you guidance in a couple months.
"
Person2,"You're right.
"
Person2,"We've had a lot of build of inventory in pad one in New York harbor.
"
Person2,"There's been an incentive on Europe to continue to run.
"
Person2,"I think that reflects storage economics right now.
"
Person2,"But that is a place that needs to rebalance.
"
Person2,"Somewhere between the US East Coast and some of the European refineries, we still look at that, say there needs to be some balancing on the inventory side or the production side to balance that out.
"
